word_id,is_NE,NE_type,POS_tag,is_content_word
lit_brokenapril_9_page_1_5,1,ORDINAL,NUM,0
lit_brokenapril_9_page_1_6,0,O,AUX,0
lit_brokenapril_9_page_1_7,0,O,NOUN,1
lit_brokenapril_9_page_1_8,1,PERSON,NOUN,1
lit_brokenapril_9_page_1_9,0,O,ADP,0
lit_brokenapril_9_page_1_10,0,O,PRON,0
lit_brokenapril_9_page_1_11,1,PERSON,PROPN,1
lit_brokenapril_9_page_1_12,1,PERSON,PROPN,1
lit_brokenapril_9_page_1_13,0,O,PRON,0
lit_brokenapril_9_page_1_14,0,O,VERB,1
lit_brokenapril_9_page_1_15,0,O,ADV,1
lit_brokenapril_9_page_1_16,0,O,ADP,0
lit_brokenapril_9_page_1_17,1,PRODUCT,NOUN,1
lit_brokenapril_9_page_1_18,0,O,CCONJ,0
lit_brokenapril_9_page_1_19,0,O,VERB,1
lit_brokenapril_9_page_1_20,0,O,PART,0
lit_brokenapril_9_page_1_21,0,O,PRON,0
lit_brokenapril_9_page_1_22,0,O,AUX,0
lit_brokenapril_9_page_1_23,0,O,SCONJ,0
lit_brokenapril_9_page_1_24,0,O,NOUN,1
lit_brokenapril_9_page_1_25,0,O,ADP,0
lit_brokenapril_9_page_1_26,0,O,PRON,0
lit_brokenapril_9_page_1_27,0,O,VERB,1
lit_brokenapril_9_page_1_28,0,O,ADP,0
lit_brokenapril_9_page_1_29,1,DATETIME,DET,0
lit_brokenapril_9_page_1_30,1,DATETIME,NOUN,1
lit_brokenapril_9_page_1_31,1,DATETIME,ADP,0
lit_brokenapril_9_page_1_32,1,DATETIME,NOUN,1
lit_brokenapril_9_page_1_33,1,DATETIME,ADP,0
lit_brokenapril_9_page_1_34,1,DATETIME,NOUN,1
lit_brokenapril_9_page_1_35,1,ORDINAL,NUM,0
lit_brokenapril_9_page_1_36,0,O,NOUN,1
lit_brokenapril_9_page_1_37,0,O,ADP,0
lit_brokenapril_9_page_1_38,0,O,NOUN,1
lit_brokenapril_9_page_1_39,1,LOC,NOUN,1
lit_brokenapril_9_page_1_40,1,LOC,ADJ,1
lit_brokenapril_9_page_1_41,1,LOC,ADP,0
lit_brokenapril_9_page_1_42,1,LOC,NOUN,1
lit_brokenapril_9_page_1_43,0,O,VERB,1
lit_brokenapril_9_page_1_44,0,O,ADP,0
lit_brokenapril_9_page_1_45,0,O,PRON,0
lit_brokenapril_9_page_1_46,0,O,ADP,0
lit_brokenapril_9_page_1_47,0,O,NOUN,1
lit_brokenapril_9_page_1_48,0,O,ADP,0
lit_brokenapril_9_page_1_49,0,O,NOUN,1
lit_brokenapril_9_page_1_50,0,O,NOUN,1
lit_brokenapril_9_page_1_51,0,O,ADV,1
lit_brokenapril_9_page_1_52,0,O,VERB,1
lit_brokenapril_9_page_1_53,0,O,DET,0
lit_brokenapril_9_page_1_54,0,O,NOUN,1
lit_brokenapril_9_page_1_55,0,O,ADJ,1
lit_brokenapril_9_page_1_56,0,O,ADV,1
lit_brokenapril_9_page_1_57,0,O,ADV,1
lit_brokenapril_9_page_1_58,0,O,ADV,1
lit_brokenapril_9_page_1_59,0,O,NOUN,1
lit_brokenapril_9_page_1_60,0,O,ADV,1
lit_brokenapril_9_page_1_61,0,O,NOUN,1
lit_brokenapril_9_page_1_62,0,O,ADV,1
lit_brokenapril_9_page_1_63,0,O,NOUN,1
lit_brokenapril_9_page_2_0,0,O,NOUN,1
lit_brokenapril_9_page_2_1,0,O,ADV,1
lit_brokenapril_9_page_2_2,0,O,PART,0
lit_brokenapril_9_page_2_3,0,O,VERB,1
lit_brokenapril_9_page_2_4,0,O,ADV,1
lit_brokenapril_9_page_2_5,0,O,CCONJ,0
lit_brokenapril_9_page_2_6,0,O,PRON,0
lit_brokenapril_9_page_2_7,0,O,AUX,0
lit_brokenapril_9_page_2_8,0,O,NOUN,1
lit_brokenapril_9_page_2_9,0,O,DET,0
lit_brokenapril_9_page_2_10,0,O,ADJ,1
lit_brokenapril_9_page_2_11,0,O,CCONJ,0
lit_brokenapril_9_page_2_12,0,O,PRON,0
lit_brokenapril_9_page_2_13,0,O,AUX,0
lit_brokenapril_9_page_2_14,0,O,SCONJ,0
lit_brokenapril_9_page_2_15,0,O,ADV,1
lit_brokenapril_9_page_2_16,0,O,DET,0
lit_brokenapril_9_page_2_17,0,O,NOUN,1
lit_brokenapril_9_page_2_18,0,O,SCONJ,0
lit_brokenapril_9_page_2_19,0,O,AUX,0
lit_brokenapril_9_page_2_20,0,O,DET,0
lit_brokenapril_9_page_2_21,0,O,NOUN,1
lit_brokenapril_9_page_2_22,0,O,ADP,0
lit_brokenapril_9_page_2_23,0,O,NOUN,1
lit_brokenapril_9_page_2_24,0,O,CCONJ,0
lit_brokenapril_9_page_2_25,0,O,NOUN,1
lit_brokenapril_9_page_2_26,0,O,NOUN,1
lit_brokenapril_9_page_2_27,0,O,PRON,0
lit_brokenapril_9_page_2_28,0,O,AUX,0
lit_brokenapril_9_page_2_29,0,O,PART,0
lit_brokenapril_9_page_2_30,0,O,AUX,0
lit_brokenapril_9_page_2_31,0,O,VERB,1
lit_brokenapril_9_page_2_32,0,O,ADP,0
lit_brokenapril_9_page_2_33,0,O,NOUN,1
lit_brokenapril_9_page_2_34,0,O,AUX,0
lit_brokenapril_9_page_2_35,0,O,CCONJ,0
lit_brokenapril_9_page_2_36,0,O,DET,0
lit_brokenapril_9_page_2_37,0,O,NOUN,1
lit_brokenapril_9_page_2_38,0,O,ADP,0
lit_brokenapril_9_page_2_39,0,O,NOUN,1
lit_brokenapril_9_page_2_40,1,GPE,ADJ,1
lit_brokenapril_9_page_2_41,0,O,CCONJ,0
lit_brokenapril_9_page_2_42,0,O,ADV,1
lit_brokenapril_9_page_2_43,0,O,ADJ,1
lit_brokenapril_9_page_3_0,0,O,ADV,1
lit_brokenapril_9_page_3_1,0,O,CCONJ,0
lit_brokenapril_9_page_3_2,0,O,ADV,1
lit_brokenapril_9_page_3_3,0,O,NOUN,1
lit_brokenapril_9_page_3_4,0,O,ADJ,1
lit_brokenapril_9_page_3_5,0,O,ADP,0
lit_brokenapril_9_page_3_6,0,O,NOUN,1
lit_brokenapril_9_page_3_7,0,O,PROPN,1
lit_brokenapril_9_page_3_8,0,O,NOUN,1
lit_brokenapril_9_page_3_9,0,O,NOUN,1
lit_brokenapril_9_page_3_10,0,O,PUNCT,0
lit_brokenapril_9_page_3_11,0,O,PROPN,1
lit_brokenapril_9_page_3_12,0,O,VERB,1
lit_brokenapril_9_page_3_13,0,O,PRON,0
lit_brokenapril_9_page_3_14,0,O,ADP,0
lit_brokenapril_9_page_3_15,0,O,NOUN,1
lit_brokenapril_9_page_3_16,0,O,AUX,0
lit_brokenapril_9_page_3_17,0,O,ADV,1
lit_brokenapril_9_page_3_18,0,O,ADV,1
lit_brokenapril_9_page_3_19,0,O,AUX,0
lit_brokenapril_9_page_3_20,0,O,NOUN,1
lit_brokenapril_9_page_3_21,0,O,NOUN,1
lit_brokenapril_9_page_3_22,0,O,DET,0
lit_brokenapril_9_page_3_23,0,O,DET,0
lit_brokenapril_9_page_3_24,0,O,NOUN,1
lit_brokenapril_9_page_3_25,0,O,AUX,0
lit_brokenapril_9_page_3_26,0,O,VERB,1
lit_brokenapril_9_page_3_27,0,O,ADV,1
lit_brokenapril_9_page_3_28,0,O,VERB,1
lit_brokenapril_9_page_3_29,0,O,ADV,1
lit_brokenapril_9_page_3_30,0,O,DET,0
lit_brokenapril_9_page_3_31,1,NUMERIC_VALUE,NUM,0
lit_brokenapril_9_page_3_32,0,O,NOUN,1
lit_brokenapril_9_page_3_33,0,O,PRON,0
lit_brokenapril_9_page_3_34,0,O,VERB,1
lit_brokenapril_9_page_3_35,1,PERSON,NOUN,1
lit_brokenapril_9_page_3_36,0,O,DET,0
lit_brokenapril_9_page_3_37,0,O,NOUN,1
lit_brokenapril_9_page_3_38,0,O,ADJ,1
lit_brokenapril_9_page_3_39,0,O,CCONJ,0
lit_brokenapril_9_page_3_40,0,O,NOUN,1
lit_brokenapril_9_page_3_41,0,O,DET,0
lit_brokenapril_9_page_3_42,0,O,PRON,0
lit_brokenapril_9_page_3_43,0,O,VERB,1
lit_brokenapril_9_page_4_0,1,PERSON,PRON,0
lit_brokenapril_9_page_4_1,0,O,PRON,0
lit_brokenapril_9_page_4_2,0,O,VERB,1
lit_brokenapril_9_page_4_3,0,O,ADP,0
lit_brokenapril_9_page_4_4,1,PERSON,PRON,0
lit_brokenapril_9_page_4_5,0,O,PART,0
lit_brokenapril_9_page_4_6,0,O,AUX,0
lit_brokenapril_9_page_4_7,0,O,ADV,1
lit_brokenapril_9_page_4_8,0,O,ADV,1
lit_brokenapril_9_page_4_9,0,O,CCONJ,0
lit_brokenapril_9_page_4_10,1,PERSON,PROPN,1
lit_brokenapril_9_page_4_11,1,PERSON,PRON,0
lit_brokenapril_9_page_4_12,1,PERSON,VERB,1
lit_brokenapril_9_page_4_13,1,PERSON,NOUN,1
lit_brokenapril_9_page_4_14,1,PERSON,NOUN,1
lit_brokenapril_9_page_4_15,0,O,PUNCT,0
lit_brokenapril_9_page_4_16,0,O,ADV,1
lit_brokenapril_9_page_4_17,0,O,AUX,0
lit_brokenapril_9_page_4_18,0,O,DET,0
lit_brokenapril_9_page_4_19,1,PERSON,PRON,0
lit_brokenapril_9_page_4_20,0,O,VERB,1
lit_brokenapril_9_page_4_21,0,O,DET,0
lit_brokenapril_9_page_4_22,0,O,NOUN,1
lit_brokenapril_9_page_4_23,0,O,ADV,1
lit_brokenapril_9_page_4_24,0,O,PRON,0
lit_brokenapril_9_page_4_25,0,O,VERB,1
lit_brokenapril_9_page_4_26,0,O,ADP,0
lit_brokenapril_9_page_4_27,0,O,NOUN,1
lit_brokenapril_9_page_4_28,0,O,ADP,0
lit_brokenapril_9_page_4_29,0,O,CCONJ,0
lit_brokenapril_9_page_4_30,0,O,ADP,0
lit_brokenapril_9_page_4_31,0,O,NOUN,1
lit_brokenapril_9_page_4_32,0,O,DET,0
lit_brokenapril_9_page_4_33,0,O,PRON,0
lit_brokenapril_9_page_4_34,0,O,PART,0
lit_brokenapril_9_page_4_35,0,O,VERB,1
lit_brokenapril_9_page_4_36,0,O,PRON,0
lit_brokenapril_9_page_4_37,0,O,PRON,0
lit_brokenapril_9_page_4_38,0,O,ADV,1
lit_brokenapril_9_page_4_39,0,O,DET,0
lit_brokenapril_9_page_4_40,0,O,NOUN,1
lit_brokenapril_9_page_4_41,0,O,ADP,0
lit_brokenapril_9_page_4_42,0,O,NOUN,1
lit_brokenapril_9_page_4_43,0,O,PUNCT,0
lit_brokenapril_9_page_4_44,0,O,PART,0
lit_brokenapril_9_page_4_45,0,O,AUX,0
lit_brokenapril_9_page_4_46,0,O,PRON,0
lit_brokenapril_9_page_4_47,0,O,ADV,1
lit_brokenapril_9_page_4_48,0,O,PRON,0
lit_brokenapril_9_page_4_49,0,O,VERB,1
lit_brokenapril_9_page_4_50,1,PERSON,PRON,0
lit_brokenapril_9_page_4_51,0,O,ADV,1
lit_brokenapril_9_page_4_52,0,O,VERB,1
lit_brokenapril_9_page_4_53,0,O,ADV,1
lit_brokenapril_9_page_4_54,0,O,ADV,1
lit_brokenapril_9_page_4_55,0,O,ADP,0
lit_brokenapril_9_page_4_56,0,O,VERB,1
lit_brokenapril_9_page_5_0,1,PERSON,PRON,0
lit_brokenapril_9_page_5_1,0,O,PRON,0
lit_brokenapril_9_page_5_2,0,O,VERB,1
lit_brokenapril_9_page_5_3,0,O,ADV,1
lit_brokenapril_9_page_5_4,0,O,NOUN,1
lit_brokenapril_9_page_5_5,0,O,ADP,0
lit_brokenapril_9_page_5_6,0,O,NOUN,1
lit_brokenapril_9_page_5_7,0,O,DET,0
lit_brokenapril_9_page_5_8,0,O,CCONJ,0
lit_brokenapril_9_page_5_9,0,O,PRON,0
lit_brokenapril_9_page_5_10,0,O,VERB,1
lit_brokenapril_9_page_5_11,0,O,ADP,0
lit_brokenapril_9_page_5_12,1,PERSON,NOUN,1
lit_brokenapril_9_page_5_13,0,O,NOUN,1
lit_brokenapril_9_page_5_14,0,O,NOUN,1
lit_brokenapril_9_page_5_15,0,O,NOUN,1
lit_brokenapril_9_page_5_16,0,O,VERB,1
lit_brokenapril_9_page_5_17,0,O,ADV,1
lit_brokenapril_9_page_5_18,1,PRODUCT,NOUN,1
lit_brokenapril_9_page_5_19,0,O,ADP,0
lit_brokenapril_9_page_5_20,0,O,PRON,0
lit_brokenapril_9_page_5_21,0,O,VERB,1
lit_brokenapril_9_page_5_22,0,O,ADP,0
lit_brokenapril_9_page_5_23,0,O,ADV,1
lit_brokenapril_9_page_5_24,0,O,ADV,1
lit_brokenapril_9_page_5_25,0,O,ADP,0
lit_brokenapril_9_page_5_26,0,O,NOUN,1
lit_brokenapril_9_page_5_27,0,O,ADP,0
lit_brokenapril_9_page_5_28,0,O,NOUN,1
lit_brokenapril_9_page_5_29,0,O,CCONJ,0
lit_brokenapril_9_page_5_30,0,O,ADV,1
lit_brokenapril_9_page_5_31,0,O,AUX,0
lit_brokenapril_9_page_5_32,0,O,ADP,0
lit_brokenapril_9_page_5_33,1,ORDINAL,NUM,0
lit_brokenapril_9_page_5_34,0,O,NOUN,1
lit_brokenapril_9_page_5_35,0,O,ADP,0
lit_brokenapril_9_page_5_36,1,PERSON,PRON,0
lit_brokenapril_9_page_5_37,0,O,PART,0
lit_brokenapril_9_page_5_38,0,O,AUX,0
lit_brokenapril_9_page_5_39,0,O,CCONJ,0
lit_brokenapril_9_page_5_40,0,O,PART,0
lit_brokenapril_9_page_5_41,0,O,AUX,0
lit_brokenapril_9_page_5_42,0,O,CCONJ,0
lit_brokenapril_9_page_5_43,0,O,PRON,0
lit_brokenapril_9_page_5_44,0,O,PART,0
lit_brokenapril_9_page_5_45,0,O,PRON,0
lit_brokenapril_9_page_5_46,0,O,VERB,1
lit_brokenapril_9_page_5_47,0,O,PART,0
lit_brokenapril_9_page_5_48,0,O,AUX,0
lit_brokenapril_9_page_5_49,0,O,ADP,0
lit_brokenapril_9_page_5_50,0,O,ADV,1
lit_brokenapril_9_page_5_51,0,O,PRON,0
lit_brokenapril_9_page_5_52,0,O,VERB,1
lit_brokenapril_9_page_5_53,0,O,ADP,0
lit_brokenapril_9_page_5_54,0,O,NOUN,1
lit_brokenapril_9_page_5_55,0,O,ADV,1
lit_brokenapril_9_page_5_56,0,O,VERB,1
lit_brokenapril_9_page_5_57,0,O,NOUN,1
lit_brokenapril_9_page_5_58,0,O,NOUN,1
lit_brokenapril_9_page_5_59,0,O,ADJ,1
lit_brokenapril_9_page_5_60,0,O,NOUN,1
lit_brokenapril_9_page_5_61,0,O,DET,0
lit_brokenapril_9_page_5_62,0,O,PUNCT,0
lit_brokenapril_9_page_5_63,0,O,NOUN,1
lit_brokenapril_9_page_5_64,0,O,ADJ,1
lit_brokenapril_9_page_5_65,1,PERSON,NOUN,1
lit_brokenapril_9_page_5_66,1,PERSON,ADJ,1
lit_brokenapril_9_page_5_67,1,PERSON,PROPN,1
lit_brokenapril_9_page_5_68,0,O,CCONJ,0
lit_brokenapril_9_page_5_69,1,PERSON,ADJ,1
lit_brokenapril_9_page_5_70,0,O,DET,0
lit_brokenapril_9_page_5_71,1,PERSON,NOUN,1
lit_brokenapril_9_page_5_72,1,PERSON,PROPN,1
lit_brokenapril_9_page_5_73,0,O,AUX,0
lit_brokenapril_9_page_5_74,0,O,VERB,1
lit_brokenapril_9_page_5_75,0,O,PART,0
lit_brokenapril_9_page_5_76,0,O,AUX,0
lit_brokenapril_9_page_5_77,1,DATETIME,NOUN,1
lit_brokenapril_9_page_5_78,1,DATETIME,ADP,0
lit_brokenapril_9_page_5_79,1,DATETIME,NOUN,1
lit_brokenapril_9_page_5_80,0,O,ADP,0
lit_brokenapril_9_page_5_81,1,LOC,NOUN,1
lit_brokenapril_9_page_5_82,1,LOC,ADJ,1
lit_brokenapril_9_page_5_83,1,LOC,ADP,0
lit_brokenapril_9_page_5_84,1,LOC,NOUN,1
lit_brokenapril_9_page_6_0,0,O,ADV,1
lit_brokenapril_9_page_6_1,0,O,ADV,1
lit_brokenapril_9_page_6_2,0,O,NOUN,1
lit_brokenapril_9_page_6_3,0,O,AUX,0
lit_brokenapril_9_page_6_4,1,LOC,PRON,0
lit_brokenapril_9_page_6_5,0,O,ADJ,1
lit_brokenapril_9_page_6_6,0,O,PART,0
lit_brokenapril_9_page_6_7,0,O,PRON,0
lit_brokenapril_9_page_6_8,0,O,AUX,0
lit_brokenapril_9_page_6_9,0,O,ADV,1
lit_brokenapril_9_page_6_10,0,O,SCONJ,0
lit_brokenapril_9_page_6_11,1,PERSON,NOUN,1
lit_brokenapril_9_page_6_12,0,O,DET,0
lit_brokenapril_9_page_6_13,0,O,DET,0
lit_brokenapril_9_page_6_14,0,O,ADJ,1
lit_brokenapril_9_page_6_15,1,ORGANIZATION,NOUN,1
lit_brokenapril_9_page_6_16,0,O,PUNCT,0
lit_brokenapril_9_page_6_17,0,O,AUX,0
lit_brokenapril_9_page_6_18,0,O,AUX,0
lit_brokenapril_9_page_6_19,0,O,ADV,1
lit_brokenapril_9_page_6_20,0,O,NOUN,1
lit_brokenapril_9_page_6_21,0,O,DET,0
lit_brokenapril_9_page_6_22,0,O,ADJ,1
lit_brokenapril_9_page_6_23,1,PERSON,PROPN,1
lit_brokenapril_9_page_6_24,1,PERSON,PROPN,1
lit_brokenapril_9_page_6_25,0,O,PRON,0
lit_brokenapril_9_page_6_26,0,O,NOUN,1
lit_brokenapril_9_page_6_27,0,O,NOUN,1
lit_brokenapril_9_page_6_28,0,O,CCONJ,0
lit_brokenapril_9_page_6_29,0,O,AUX,0
lit_brokenapril_9_page_6_30,0,O,NOUN,1
lit_brokenapril_9_page_6_31,0,O,DET,0
lit_brokenapril_9_page_6_32,0,O,NOUN,1
lit_brokenapril_9_page_6_33,0,O,ADJ,1
lit_brokenapril_9_page_7_0,0,O,ADP,0
lit_brokenapril_9_page_7_1,0,O,NOUN,1
lit_brokenapril_9_page_7_2,0,O,ADP,0
lit_brokenapril_9_page_7_3,1,DATETIME,NUM,0
lit_brokenapril_9_page_7_4,1,DATETIME,NOUN,1
lit_brokenapril_9_page_7_5,0,O,ADP,0
lit_brokenapril_9_page_7_6,0,O,NOUN,1
lit_brokenapril_9_page_7_7,0,O,AUX,0
lit_brokenapril_9_page_7_8,0,O,ADP,0
lit_brokenapril_9_page_7_9,0,O,ADP,0
lit_brokenapril_9_page_7_10,1,PERSON,PRON,0
lit_brokenapril_9_page_7_11,0,O,ADP,0
lit_brokenapril_9_page_7_12,0,O,NOUN,1
lit_brokenapril_9_page_7_13,0,O,ADP,0
lit_brokenapril_9_page_7_14,0,O,PART,0
lit_brokenapril_9_page_7_15,0,O,VERB,1
lit_brokenapril_9_page_7_16,0,O,DET,0
lit_brokenapril_9_page_7_17,0,O,NOUN,1
lit_brokenapril_9_page_7_18,0,O,PRON,0
lit_brokenapril_9_page_7_19,0,O,PRON,0
lit_brokenapril_9_page_7_20,0,O,VERB,1
lit_brokenapril_9_page_7_21,0,O,VERB,1
lit_brokenapril_9_page_7_22,0,O,PART,0
lit_brokenapril_9_page_7_23,0,O,PART,0
lit_brokenapril_9_page_7_24,0,O,PRON,0
lit_brokenapril_9_page_7_25,0,O,AUX,0
lit_brokenapril_9_page_7_26,0,O,ADV,1
lit_brokenapril_9_page_7_27,0,O,ADP,0
lit_brokenapril_9_page_7_28,0,O,ADV,1
lit_brokenapril_9_page_7_29,0,O,PRON,0
lit_brokenapril_9_page_7_30,0,O,VERB,1
lit_brokenapril_9_page_7_31,1,PERSON,NOUN,1
lit_brokenapril_9_page_7_32,0,O,PRON,0
lit_brokenapril_9_page_7_33,0,O,VERB,1
lit_brokenapril_9_page_7_34,0,O,ADP,0
lit_brokenapril_9_page_7_35,0,O,DET,0
lit_brokenapril_9_page_7_36,1,PERSON,NOUN,1
lit_brokenapril_9_page_7_37,0,O,ADJ,1
lit_brokenapril_9_page_7_38,0,O,ADP,0
lit_brokenapril_9_page_7_39,0,O,ADP,0
lit_brokenapril_9_page_7_40,0,O,PRON,0
lit_brokenapril_9_page_7_41,0,O,AUX,0
lit_brokenapril_9_page_7_42,0,O,VERB,1
lit_brokenapril_9_page_7_43,0,O,ADV,1
lit_brokenapril_9_page_7_44,0,O,NOUN,1
lit_brokenapril_9_page_7_45,0,O,ADJ,1
lit_brokenapril_9_page_7_46,0,O,ADP,0
lit_brokenapril_9_page_7_47,1,GPE,PROPN,1
lit_brokenapril_9_page_7_48,0,O,PART,0
lit_brokenapril_9_page_7_49,0,O,VERB,1
lit_brokenapril_9_page_7_50,0,O,PART,0
lit_brokenapril_9_page_7_51,0,O,VERB,1
lit_brokenapril_9_page_7_52,0,O,ADV,1
lit_brokenapril_9_page_7_53,0,O,ADV,1
lit_brokenapril_9_page_7_54,0,O,PRON,0
lit_brokenapril_9_page_8_0,0,O,CCONJ,0
lit_brokenapril_9_page_8_1,0,O,ADV,1
lit_brokenapril_9_page_8_2,0,O,PRON,0
lit_brokenapril_9_page_8_3,0,O,AUX,0
lit_brokenapril_9_page_8_4,0,O,ADJ,1
lit_brokenapril_9_page_8_5,0,O,ADP,0
lit_brokenapril_9_page_8_6,1,DATETIME,NOUN,1
lit_brokenapril_9_page_8_7,1,DATETIME,ADP,0
lit_brokenapril_9_page_8_8,0,O,NOUN,1
lit_brokenapril_9_page_8_9,0,O,ADP,0
lit_brokenapril_9_page_8_10,0,O,NOUN,1
lit_brokenapril_9_page_8_11,0,O,ADJ,1
lit_brokenapril_9_page_8_12,0,O,CCONJ,0
lit_brokenapril_9_page_8_13,0,O,ADJ,1
lit_brokenapril_9_page_8_14,0,O,DET,0
lit_brokenapril_9_page_8_15,1,GPE,NOUN,1
lit_brokenapril_9_page_8_16,0,O,PART,0
lit_brokenapril_9_page_8_17,0,O,PRON,0
lit_brokenapril_9_page_8_18,0,O,AUX,0
lit_brokenapril_9_page_8_19,0,O,ADV,1
lit_brokenapril_9_page_8_20,0,O,ADP,0
lit_brokenapril_9_page_8_21,0,O,NOUN,1
lit_brokenapril_9_page_8_22,0,O,DET,0
lit_brokenapril_9_page_8_23,0,O,NOUN,1
lit_brokenapril_9_page_8_24,0,O,DET,0
lit_brokenapril_9_page_8_25,0,O,ADV,1
lit_brokenapril_9_page_8_26,0,O,PRON,0
lit_brokenapril_9_page_8_27,0,O,PRON,0
lit_brokenapril_9_page_8_28,0,O,VERB,1
lit_brokenapril_9_page_8_29,0,O,AUX,0
lit_brokenapril_9_page_8_30,0,O,VERB,1
lit_brokenapril_9_page_8_31,0,O,NOUN,1
lit_brokenapril_9_page_8_32,0,O,ADJ,1
lit_brokenapril_9_page_8_33,0,O,ADP,0
lit_brokenapril_9_page_8_34,0,O,PRON,0
lit_brokenapril_9_page_8_35,0,O,DET,0
lit_brokenapril_9_page_8_36,0,O,NOUN,1
lit_brokenapril_9_page_8_37,0,O,DET,0
lit_brokenapril_9_page_8_38,1,PERSON,NOUN,1
lit_brokenapril_9_page_8_39,0,O,ADJ,1
lit_brokenapril_9_page_8_40,0,O,ADP,0
lit_brokenapril_9_page_8_41,0,O,PRON,0
lit_brokenapril_9_page_8_42,0,O,ADV,1
lit_brokenapril_9_page_8_43,0,O,ADV,1
lit_brokenapril_9_page_8_44,0,O,PRON,0
lit_brokenapril_9_page_8_45,0,O,ADV,1
lit_brokenapril_9_page_8_46,0,O,AUX,0
lit_brokenapril_9_page_8_47,0,O,VERB,1
lit_brokenapril_9_page_8_48,0,O,ADV,1
lit_brokenapril_9_page_8_49,0,O,ADP,0
lit_brokenapril_9_page_8_50,0,O,NOUN,1
lit_brokenapril_9_page_8_51,0,O,DET,0
lit_brokenapril_9_page_9_0,0,O,VERB,1
lit_brokenapril_9_page_9_1,0,O,NOUN,1
lit_brokenapril_9_page_9_2,0,O,ADP,0
lit_brokenapril_9_page_9_3,0,O,NOUN,1
lit_brokenapril_9_page_9_4,0,O,CCONJ,0
lit_brokenapril_9_page_9_5,0,O,NOUN,1
lit_brokenapril_9_page_9_6,0,O,ADP,0
lit_brokenapril_9_page_9_7,1,PERSON,NOUN,1
lit_brokenapril_9_page_9_8,1,ORDINAL,NUM,0
lit_brokenapril_9_page_9_9,0,O,PROPN,1
lit_brokenapril_9_page_9_10,0,O,DET,0
lit_brokenapril_9_page_9_11,0,O,NOUN,1
lit_brokenapril_9_page_9_12,0,O,ADP,0
lit_brokenapril_9_page_9_13,0,O,NOUN,1
lit_brokenapril_9_page_9_14,0,O,ADJ,1
lit_brokenapril_9_page_9_15,0,O,CCONJ,0
lit_brokenapril_9_page_9_16,0,O,ADJ,1
lit_brokenapril_9_page_9_17,0,O,ADV,1
lit_brokenapril_9_page_9_18,0,O,PRON,0
lit_brokenapril_9_page_9_19,0,O,PRON,0
lit_brokenapril_9_page_9_20,0,O,ADP,0
lit_brokenapril_9_page_9_21,0,O,NOUN,1
lit_brokenapril_9_page_9_22,1,PERSON,PRON,0
lit_brokenapril_9_page_9_23,0,O,VERB,1
lit_brokenapril_9_page_9_24,0,O,ADP,0
lit_brokenapril_9_page_9_25,0,O,NOUN,1
lit_brokenapril_9_page_9_26,0,O,AUX,0
lit_brokenapril_9_page_9_27,0,O,PART,0
lit_brokenapril_9_page_9_28,0,O,AUX,0
lit_brokenapril_9_page_9_29,0,O,ADV,1
lit_brokenapril_9_page_9_30,0,O,NOUN,1
lit_brokenapril_9_page_9_31,0,O,NOUN,1
lit_brokenapril_9_page_9_32,0,O,ADP,0
lit_brokenapril_9_page_9_33,0,O,DET,0
lit_brokenapril_9_page_9_34,0,O,ADV,1
lit_brokenapril_9_page_9_35,0,O,ADP,0
lit_brokenapril_9_page_9_36,0,O,NOUN,1
lit_brokenapril_9_page_9_37,0,O,NOUN,1
lit_brokenapril_9_page_9_38,0,O,VERB,1
lit_brokenapril_9_page_9_39,0,O,ADV,1
lit_brokenapril_9_page_9_40,0,O,ADP,0
lit_brokenapril_9_page_9_41,0,O,PRON,0
lit_brokenapril_9_page_9_42,0,O,ADP,0
lit_brokenapril_9_page_9_43,0,O,NOUN,1
lit_brokenapril_9_page_9_44,0,O,NOUN,1
lit_brokenapril_9_page_9_45,0,O,ADP,0
lit_brokenapril_9_page_9_46,0,O,ADV,1
lit_brokenapril_9_page_9_47,0,O,ADV,1
lit_brokenapril_9_page_9_48,0,O,ADV,1
lit_brokenapril_9_page_9_49,0,O,ADP,0
lit_brokenapril_9_page_9_50,0,O,ADV,1
lit_brokenapril_9_page_9_51,0,O,AUX,0
lit_brokenapril_9_page_9_52,0,O,NOUN,1
lit_brokenapril_9_page_9_53,0,O,ADP,0
lit_brokenapril_9_page_9_54,0,O,DET,0
lit_brokenapril_9_page_9_55,0,O,NOUN,1
lit_brokenapril_9_page_9_56,0,O,ADP,0
lit_brokenapril_9_page_9_57,0,O,NOUN,1
lit_brokenapril_9_page_9_58,0,O,CCONJ,0
lit_brokenapril_9_page_9_59,0,O,DET,0
lit_brokenapril_9_page_9_60,0,O,NOUN,1
lit_brokenapril_9_page_9_61,0,O,ADV,1
lit_brokenapril_9_page_9_62,0,O,ADJ,1
lit_brokenapril_9_page_9_63,0,O,ADV,1
lit_brokenapril_9_page_9_64,0,O,ADP,0
lit_brokenapril_9_page_9_65,0,O,NOUN,1
lit_brokenapril_9_page_9_66,0,O,NOUN,1
lit_brokenapril_9_page_9_67,0,O,AUX,0
lit_brokenapril_9_page_9_68,0,O,CCONJ,0
lit_brokenapril_9_page_9_69,1,NAT_REL_POL,NOUN,1
lit_brokenapril_9_page_9_70,0,O,ADJ,1
lit_brokenapril_9_page_9_71,0,O,AUX,0
lit_brokenapril_9_page_9_72,0,O,VERB,1
