word_id,morph_count,case_encoded,verb_form,is_inflected
lit_brokenapril_9_page_5_76,4,-1,0,1
lit_brokenapril_9_page_5_77,5,1,-1,1
lit_brokenapril_9_page_5_78,2,1,-1,0
lit_brokenapril_9_page_5_79,5,1,-1,0
lit_brokenapril_9_page_5_80,2,1,-1,0
lit_brokenapril_9_page_5_81,5,1,-1,1
lit_brokenapril_9_page_5_82,4,-1,-1,0
lit_brokenapril_9_page_5_83,2,1,-1,0
lit_brokenapril_9_page_5_84,3,-1,-1,0
lit_brokenapril_9_page_6_0,0,-1,-1,0
lit_brokenapril_9_page_6_1,1,-1,-1,0
lit_brokenapril_9_page_6_2,5,1,-1,1
lit_brokenapril_9_page_6_3,5,-1,0,1
lit_brokenapril_9_page_6_4,5,1,-1,0
lit_brokenapril_9_page_6_5,4,-1,-1,0
lit_brokenapril_9_page_6_6,1,-1,-1,0
lit_brokenapril_9_page_6_7,5,1,-1,1
lit_brokenapril_9_page_6_8,5,-1,0,1
lit_brokenapril_9_page_6_9,1,-1,-1,0
lit_brokenapril_9_page_6_10,1,-1,-1,0
lit_brokenapril_9_page_6_11,5,1,-1,1
lit_brokenapril_9_page_6_12,6,-1,-1,0
lit_brokenapril_9_page_6_13,5,1,-1,0
lit_brokenapril_9_page_6_14,1,-1,-1,0
lit_brokenapril_9_page_6_15,1,-1,-1,0
lit_brokenapril_9_page_6_16,0,-1,-1,0
lit_brokenapril_9_page_6_17,2,-1,1,0
lit_brokenapril_9_page_6_18,3,-1,2,1
lit_brokenapril_9_page_6_19,2,-1,-1,0
lit_brokenapril_9_page_6_20,5,1,-1,1
lit_brokenapril_9_page_6_21,4,-1,-1,1
lit_brokenapril_9_page_6_22,6,1,-1,1
lit_brokenapril_9_page_6_23,0,-1,-1,0
lit_brokenapril_9_page_6_24,0,-1,-1,0
lit_brokenapril_9_page_6_25,5,2,-1,1
lit_brokenapril_9_page_6_26,5,1,-1,1
lit_brokenapril_9_page_6_27,5,1,-1,1
lit_brokenapril_9_page_6_28,1,-1,-1,0
lit_brokenapril_9_page_6_29,5,-1,0,1
lit_brokenapril_9_page_6_30,3,-1,-1,0
lit_brokenapril_9_page_6_31,5,3,-1,1
lit_brokenapril_9_page_6_32,5,3,-1,1
lit_brokenapril_9_page_6_33,6,3,-1,1
lit_brokenapril_9_page_7_0,2,1,-1,0
lit_brokenapril_9_page_7_1,3,-1,-1,0
lit_brokenapril_9_page_7_2,2,1,-1,0
lit_brokenapril_9_page_7_3,4,-1,-1,1
lit_brokenapril_9_page_7_4,3,-1,-1,1
lit_brokenapril_9_page_7_5,2,3,-1,0
lit_brokenapril_9_page_7_6,5,3,-1,1
lit_brokenapril_9_page_7_7,1,-1,3,1
lit_brokenapril_9_page_7_8,2,1,-1,0
lit_brokenapril_9_page_7_9,2,1,-1,0
lit_brokenapril_9_page_7_10,7,1,-1,0
lit_brokenapril_9_page_7_11,2,1,-1,0
lit_brokenapril_9_page_7_12,5,1,-1,1
lit_brokenapril_9_page_7_13,2,1,-1,0
lit_brokenapril_9_page_7_14,1,-1,-1,0
lit_brokenapril_9_page_7_15,2,-1,1,0
lit_brokenapril_9_page_7_16,7,1,-1,1
lit_brokenapril_9_page_7_17,5,1,-1,0
lit_brokenapril_9_page_7_18,7,1,-1,1
lit_brokenapril_9_page_7_19,5,1,-1,1
lit_brokenapril_9_page_7_20,5,-1,0,1
lit_brokenapril_9_page_7_21,3,-1,2,1
lit_brokenapril_9_page_7_22,1,-1,-1,0
lit_brokenapril_9_page_7_23,1,-1,-1,0
lit_brokenapril_9_page_7_24,5,1,-1,1
lit_brokenapril_9_page_7_25,5,-1,0,1
lit_brokenapril_9_page_7_26,1,-1,-1,1
lit_brokenapril_9_page_7_27,2,1,-1,0
lit_brokenapril_9_page_7_28,1,-1,-1,0
lit_brokenapril_9_page_7_29,5,2,-1,1
lit_brokenapril_9_page_7_30,5,-1,0,0
lit_brokenapril_9_page_7_31,5,1,-1,1
lit_brokenapril_9_page_7_32,5,1,-1,1
lit_brokenapril_9_page_7_33,5,-1,0,1
lit_brokenapril_9_page_7_34,2,1,-1,0
lit_brokenapril_9_page_7_35,5,1,-1,0
lit_brokenapril_9_page_7_36,3,-1,-1,0
lit_brokenapril_9_page_7_37,4,-1,-1,0
lit_brokenapril_9_page_7_38,2,1,-1,0
lit_brokenapril_9_page_7_39,2,1,-1,0
lit_brokenapril_9_page_7_40,5,1,-1,0
lit_brokenapril_9_page_7_41,2,-1,-1,1
lit_brokenapril_9_page_7_42,2,-1,1,0
lit_brokenapril_9_page_7_43,1,-1,-1,0
lit_brokenapril_9_page_7_44,3,-1,-1,1
lit_brokenapril_9_page_7_45,4,-1,-1,1
lit_brokenapril_9_page_7_46,2,1,-1,0
lit_brokenapril_9_page_7_47,0,-1,-1,1
lit_brokenapril_9_page_7_48,1,-1,-1,0
lit_brokenapril_9_page_7_49,5,-1,0,1
lit_brokenapril_9_page_7_50,1,-1,-1,0
lit_brokenapril_9_page_7_51,5,-1,0,1
lit_brokenapril_9_page_7_52,0,-1,-1,0
lit_brokenapril_9_page_7_53,1,-1,-1,0
lit_brokenapril_9_page_7_54,5,2,-1,1
lit_brokenapril_9_page_8_0,1,-1,-1,0
lit_brokenapril_9_page_8_1,1,-1,-1,0
lit_brokenapril_9_page_8_2,5,1,-1,1
lit_brokenapril_9_page_8_3,5,-1,0,1
lit_brokenapril_9_page_8_4,6,1,-1,1
lit_brokenapril_9_page_8_5,2,1,-1,0
lit_brokenapril_9_page_8_6,5,1,-1,1
lit_brokenapril_9_page_8_7,2,3,-1,0
lit_brokenapril_9_page_8_8,5,3,-1,1
lit_brokenapril_9_page_8_9,2,1,-1,0
lit_brokenapril_9_page_8_10,5,1,-1,1
lit_brokenapril_9_page_8_11,4,-1,-1,1
lit_brokenapril_9_page_8_12,1,-1,-1,0
lit_brokenapril_9_page_8_13,4,-1,-1,1
lit_brokenapril_9_page_8_14,4,-1,-1,1
lit_brokenapril_9_page_8_15,5,3,-1,1
lit_brokenapril_9_page_8_16,1,-1,-1,0
lit_brokenapril_9_page_8_17,5,1,-1,1
lit_brokenapril_9_page_8_18,5,-1,0,1
lit_brokenapril_9_page_8_19,0,-1,-1,0
lit_brokenapril_9_page_8_20,2,1,-1,0
lit_brokenapril_9_page_8_21,5,1,-1,1
lit_brokenapril_9_page_8_22,4,-1,-1,1
lit_brokenapril_9_page_8_23,3,-1,-1,0
lit_brokenapril_9_page_8_24,5,1,-1,1
lit_brokenapril_9_page_8_25,0,-1,-1,0
lit_brokenapril_9_page_8_26,6,1,-1,1
lit_brokenapril_9_page_8_27,5,1,-1,1
lit_brokenapril_9_page_8_28,5,-1,0,1
lit_brokenapril_9_page_8_29,2,-1,-1,1
lit_brokenapril_9_page_8_30,2,-1,1,0
lit_brokenapril_9_page_8_31,5,1,-1,1
lit_brokenapril_9_page_8_32,6,1,-1,1
lit_brokenapril_9_page_8_33,2,1,-1,0
lit_brokenapril_9_page_8_34,6,1,-1,1
lit_brokenapril_9_page_8_35,4,-1,-1,1
lit_brokenapril_9_page_8_36,5,3,-1,0
lit_brokenapril_9_page_8_37,4,-1,-1,1
lit_brokenapril_9_page_8_38,5,3,-1,1
lit_brokenapril_9_page_8_39,4,-1,-1,0
lit_brokenapril_9_page_8_40,2,1,-1,0
lit_brokenapril_9_page_8_41,5,1,-1,0
lit_brokenapril_9_page_8_42,1,-1,-1,0
lit_brokenapril_9_page_8_43,1,-1,-1,0
lit_brokenapril_9_page_8_44,6,1,-1,1
lit_brokenapril_9_page_8_45,0,-1,-1,0
lit_brokenapril_9_page_8_46,5,-1,0,1
lit_brokenapril_9_page_8_47,2,-1,1,0
lit_brokenapril_9_page_8_48,1,-1,-1,0
lit_brokenapril_9_page_8_49,2,1,-1,0
lit_brokenapril_9_page_8_50,5,1,-1,1
lit_brokenapril_9_page_8_51,6,-1,-1,1
lit_brokenapril_9_page_9_0,5,-1,0,1
lit_brokenapril_9_page_9_1,5,1,-1,1
lit_brokenapril_9_page_9_2,2,1,-1,0
lit_brokenapril_9_page_9_3,3,-1,-1,1
lit_brokenapril_9_page_9_4,1,-1,-1,0
lit_brokenapril_9_page_9_5,5,1,-1,1
lit_brokenapril_9_page_9_6,2,1,-1,0
lit_brokenapril_9_page_9_7,3,-1,-1,1
lit_brokenapril_9_page_9_8,7,1,-1,1
lit_brokenapril_9_page_9_9,0,-1,-1,0
lit_brokenapril_9_page_9_10,4,-1,-1,1
lit_brokenapril_9_page_9_11,5,3,-1,1
lit_brokenapril_9_page_9_12,2,1,-1,0
lit_brokenapril_9_page_9_13,5,1,-1,1
lit_brokenapril_9_page_9_14,4,-1,-1,0
lit_brokenapril_9_page_9_15,1,-1,-1,0
lit_brokenapril_9_page_9_16,4,-1,-1,0
lit_brokenapril_9_page_9_17,0,-1,-1,0
lit_brokenapril_9_page_9_18,5,1,-1,0
lit_brokenapril_9_page_9_19,5,1,-1,0
lit_brokenapril_9_page_9_20,2,1,-1,0
lit_brokenapril_9_page_9_21,5,1,-1,0
lit_brokenapril_9_page_9_22,6,1,-1,1
lit_brokenapril_9_page_9_23,5,-1,0,1
lit_brokenapril_9_page_9_24,2,1,-1,0
lit_brokenapril_9_page_9_25,3,-1,-1,0
lit_brokenapril_9_page_9_26,1,-1,3,1
lit_brokenapril_9_page_9_27,1,-1,-1,0
lit_brokenapril_9_page_9_28,4,-1,0,1
lit_brokenapril_9_page_9_29,1,-1,-1,0
lit_brokenapril_9_page_9_30,5,1,-1,1
lit_brokenapril_9_page_9_31,5,1,-1,0
lit_brokenapril_9_page_9_32,2,1,-1,0
lit_brokenapril_9_page_9_33,5,1,-1,1
lit_brokenapril_9_page_9_34,1,-1,-1,0
lit_brokenapril_9_page_9_35,2,1,-1,0
lit_brokenapril_9_page_9_36,5,1,-1,0
lit_brokenapril_9_page_9_37,5,1,-1,0
lit_brokenapril_9_page_9_38,3,-1,2,1
lit_brokenapril_9_page_9_39,1,-1,-1,0
lit_brokenapril_9_page_9_40,2,1,-1,0
lit_brokenapril_9_page_9_41,6,1,-1,1
lit_brokenapril_9_page_9_42,2,1,-1,0
lit_brokenapril_9_page_9_43,5,1,-1,1
lit_brokenapril_9_page_9_44,5,3,-1,1
lit_brokenapril_9_page_9_45,2,1,-1,0
lit_brokenapril_9_page_9_46,1,-1,-1,0
lit_brokenapril_9_page_9_47,0,-1,-1,0
lit_brokenapril_9_page_9_48,1,-1,-1,0
lit_brokenapril_9_page_9_49,2,1,-1,0
lit_brokenapril_9_page_9_50,2,-1,-1,0
lit_brokenapril_9_page_9_51,5,-1,0,1
lit_brokenapril_9_page_9_52,5,1,-1,1
lit_brokenapril_9_page_9_53,2,1,-1,0
lit_brokenapril_9_page_9_54,5,1,-1,1
lit_brokenapril_9_page_9_55,5,1,-1,0
lit_brokenapril_9_page_9_56,2,1,-1,0
lit_brokenapril_9_page_9_57,5,1,-1,0
lit_brokenapril_9_page_9_58,1,-1,-1,0
lit_brokenapril_9_page_9_59,5,1,-1,1
lit_brokenapril_9_page_9_60,5,1,-1,0
lit_brokenapril_9_page_9_61,0,-1,-1,0
lit_brokenapril_9_page_9_62,6,1,-1,1
lit_brokenapril_9_page_9_63,0,-1,-1,0
lit_brokenapril_9_page_9_64,2,1,-1,0
lit_brokenapril_9_page_9_65,3,-1,-1,1
lit_brokenapril_9_page_9_66,5,1,-1,1
lit_brokenapril_9_page_9_67,5,-1,0,0
lit_brokenapril_9_page_9_68,1,-1,-1,0
lit_brokenapril_9_page_9_69,5,1,-1,1
lit_brokenapril_9_page_9_70,4,-1,-1,1
lit_brokenapril_9_page_9_71,5,-1,0,1
lit_brokenapril_9_page_9_72,3,-1,2,1
lit_brokenapril_9_page_9_73,2,1,-1,0
lit_brokenapril_9_page_9_74,5,1,-1,0
lit_brokenapril_9_page_10_0,5,1,-1,1
lit_brokenapril_9_page_10_1,0,-1,-1,0
lit_brokenapril_9_page_10_2,6,1,-1,1
lit_brokenapril_9_page_10_3,5,-1,0,1
lit_brokenapril_9_page_10_4,6,1,-1,1
lit_brokenapril_9_page_10_5,5,1,-1,0
lit_brokenapril_9_page_10_6,5,-1,0,1
lit_brokenapril_9_page_10_7,6,1,-1,1
lit_brokenapril_9_page_10_8,2,1,-1,0
lit_brokenapril_9_page_10_9,5,1,-1,1
lit_brokenapril_9_page_10_10,6,1,-1,1
lit_brokenapril_9_page_10_11,5,1,-1,0
lit_brokenapril_9_page_10_12,1,-1,3,1
lit_brokenapril_9_page_10_13,1,-1,-1,0
lit_brokenapril_9_page_10_14,1,-1,-1,0
lit_brokenapril_9_page_10_15,4,-1,0,1
lit_brokenapril_9_page_10_16,5,-1,0,1
lit_brokenapril_9_page_10_17,5,-1,0,1
lit_brokenapril_9_page_10_18,2,1,-1,0
lit_brokenapril_9_page_10_19,3,-1,-1,0
lit_brokenapril_9_page_10_20,2,1,-1,0
lit_brokenapril_9_page_10_21,3,-1,-1,1
lit_brokenapril_9_page_10_22,6,1,-1,1
lit_brokenapril_9_page_10_23,5,-1,0,1
lit_brokenapril_9_page_10_24,1,-1,-1,0
lit_brokenapril_9_page_10_25,5,1,-1,1
lit_brokenapril_9_page_10_26,4,-1,0,0
lit_brokenapril_9_page_10_27,2,1,-1,0
lit_brokenapril_9_page_10_28,6,1,-1,0
lit_brokenapril_9_page_10_29,1,-1,-1,0
lit_brokenapril_9_page_10_30,0,-1,-1,0
lit_brokenapril_9_page_10_31,1,-1,-1,0
lit_brokenapril_9_page_10_32,2,1,-1,0
lit_brokenapril_9_page_10_33,0,-1,-1,0
lit_magicmountain_6_page_1_0,5,1,-1,0
lit_magicmountain_6_page_1_1,4,-1,-1,0
lit_magicmountain_6_page_1_2,0,-1,-1,0
lit_magicmountain_6_page_1_3,5,1,-1,0
lit_magicmountain_6_page_1_4,3,-1,-1,1
lit_magicmountain_6_page_1_5,5,1,-1,1
lit_magicmountain_6_page_1_6,5,3,-1,0
lit_magicmountain_6_page_1_7,0,-1,-1,0
lit_magicmountain_6_page_1_8,0,-1,-1,0
lit_magicmountain_6_page_1_9,2,1,-1,0
lit_magicmountain_6_page_1_10,5,1,-1,0
lit_magicmountain_6_page_1_11,5,-1,0,1
lit_magicmountain_6_page_1_12,5,1,-1,1
lit_magicmountain_6_page_1_13,2,-1,-1,1
lit_magicmountain_6_page_1_14,5,-1,0,1
lit_magicmountain_6_page_1_15,1,-1,-1,0
lit_magicmountain_6_page_1_16,2,1,-1,0
lit_magicmountain_6_page_1_17,5,1,-1,1
lit_magicmountain_6_page_1_18,4,-1,-1,0
lit_magicmountain_6_page_1_19,0,-1,-1,0
lit_magicmountain_6_page_1_20,5,1,-1,1
lit_magicmountain_6_page_1_21,2,-1,-1,1
lit_magicmountain_6_page_1_22,2,-1,1,0
lit_magicmountain_6_page_1_23,1,-1,-1,1
lit_magicmountain_6_page_1_24,5,-1,0,0
lit_magicmountain_6_page_1_25,0,-1,-1,0
lit_magicmountain_6_page_1_26,2,1,-1,0
lit_magicmountain_6_page_1_27,5,1,-1,0
lit_magicmountain_6_page_1_28,3,-1,-1,0
lit_magicmountain_6_page_1_29,4,-1,-1,0
lit_magicmountain_6_page_1_30,1,-1,-1,0
lit_magicmountain_6_page_1_31,1,-1,-1,0
lit_magicmountain_6_page_1_32,2,1,-1,0
lit_magicmountain_6_page_1_33,3,-1,-1,0
lit_magicmountain_6_page_1_34,1,-1,-1,0
lit_magicmountain_6_page_1_35,2,1,-1,0
lit_magicmountain_6_page_1_36,6,1,-1,0
lit_magicmountain_6_page_1_37,4,-1,-1,0
lit_magicmountain_6_page_1_38,5,3,-1,1
lit_magicmountain_6_page_1_39,6,3,-1,0
lit_magicmountain_6_page_1_40,5,1,-1,0
lit_magicmountain_6_page_1_41,5,2,-1,1
lit_magicmountain_6_page_1_42,5,1,-1,1
lit_magicmountain_6_page_1_43,5,-1,0,1
lit_magicmountain_6_page_1_44,6,1,-1,1
lit_magicmountain_6_page_1_45,2,1,-1,0
lit_magicmountain_6_page_1_46,5,1,-1,0
lit_magicmountain_6_page_1_47,0,-1,-1,0
lit_magicmountain_6_page_1_48,4,-1,-1,0
lit_magicmountain_6_page_1_49,3,-1,-1,0
lit_magicmountain_6_page_1_50,2,1,-1,0
lit_magicmountain_6_page_1_51,1,-1,-1,0
lit_magicmountain_6_page_1_52,2,-1,1,0
lit_magicmountain_6_page_1_53,3,-1,2,1
lit_magicmountain_6_page_1_54,0,-1,-1,0
lit_magicmountain_6_page_1_55,2,1,-1,0
lit_magicmountain_6_page_1_56,5,1,-1,0
lit_magicmountain_6_page_1_57,2,1,-1,0
lit_magicmountain_6_page_1_58,6,1,-1,1
lit_magicmountain_6_page_1_59,5,-1,0,1
lit_magicmountain_6_page_1_60,1,-1,-1,0
lit_magicmountain_6_page_1_61,2,2,-1,0
lit_magicmountain_6_page_1_62,1,-1,-1,0
lit_magicmountain_6_page_1_63,5,-1,0,1
lit_magicmountain_6_page_1_64,1,-1,-1,0
lit_magicmountain_6_page_1_65,5,-1,0,1
lit_magicmountain_6_page_1_66,5,1,-1,1
lit_magicmountain_6_page_1_67,8,1,-1,1
lit_magicmountain_6_page_1_68,1,-1,-1,0
lit_magicmountain_6_page_1_69,1,-1,-1,0
lit_magicmountain_6_page_1_70,5,1,-1,0
lit_magicmountain_6_page_1_71,3,-1,-1,0
lit_magicmountain_6_page_1_72,2,-1,-1,0
lit_magicmountain_6_page_1_73,1,-1,-1,0
lit_magicmountain_6_page_1_74,5,1,-1,1
lit_magicmountain_6_page_1_75,5,-1,0,1
lit_magicmountain_6_page_1_76,5,3,-1,1
lit_magicmountain_6_page_1_77,1,-1,-1,0
lit_magicmountain_6_page_1_78,5,1,-1,1
lit_magicmountain_6_page_1_79,7,1,-1,1
lit_magicmountain_6_page_1_80,6,1,-1,1
lit_magicmountain_6_page_1_81,3,-1,2,1
lit_magicmountain_6_page_1_82,2,1,-1,0
lit_magicmountain_6_page_1_83,6,1,-1,1
lit_magicmountain_6_page_1_84,5,1,-1,0
lit_magicmountain_6_page_1_85,2,1,-1,0
lit_magicmountain_6_page_1_86,5,1,-1,0
lit_magicmountain_6_page_1_87,1,-1,-1,0
lit_magicmountain_6_page_1_88,5,-1,0,1
lit_magicmountain_6_page_1_89,0,-1,-1,0
lit_magicmountain_6_page_1_90,1,-1,-1,0
lit_magicmountain_6_page_1_91,5,-1,0,1
lit_magicmountain_6_page_1_92,1,-1,-1,0
lit_magicmountain_6_page_1_93,3,-1,2,1
lit_magicmountain_6_page_1_94,2,1,-1,0
lit_magicmountain_6_page_1_95,5,1,-1,1
lit_magicmountain_6_page_1_96,6,1,-1,1
lit_magicmountain_6_page_1_97,1,-1,-1,0
lit_magicmountain_6_page_1_98,1,-1,-1,0
lit_magicmountain_6_page_1_99,5,-1,0,1
lit_magicmountain_6_page_1_100,1,-1,-1,0
lit_magicmountain_6_page_1_101,1,-1,-1,0
lit_magicmountain_6_page_1_102,1,-1,-1,0
lit_magicmountain_6_page_1_103,4,-1,0,1
lit_magicmountain_6_page_1_104,3,-1,2,1
lit_magicmountain_6_page_1_105,2,1,-1,0
lit_magicmountain_6_page_1_106,5,1,-1,1
lit_magicmountain_6_page_1_107,5,3,-1,1
lit_magicmountain_6_page_1_108,6,3,-1,1
lit_magicmountain_6_page_1_109,0,-1,-1,0
lit_magicmountain_6_page_1_110,4,-1,-1,0
lit_magicmountain_6_page_2_0,6,1,-1,1
lit_magicmountain_6_page_2_1,2,-1,1,0
lit_magicmountain_6_page_2_2,0,-1,-1,0
lit_magicmountain_6_page_2_3,2,1,-1,0
lit_magicmountain_6_page_2_4,5,1,-1,1
lit_magicmountain_6_page_2_5,5,1,-1,0
lit_magicmountain_6_page_2_6,5,1,-1,1
lit_magicmountain_6_page_2_7,7,1,-1,0
lit_magicmountain_6_page_2_8,1,-1,-1,0
lit_magicmountain_6_page_2_9,1,-1,-1,0
lit_magicmountain_6_page_2_10,4,-1,0,1
lit_magicmountain_6_page_2_11,5,1,-1,0
lit_magicmountain_6_page_2_12,3,-1,-1,0
lit_magicmountain_6_page_2_13,1,-1,-1,0
lit_magicmountain_6_page_2_14,0,-1,-1,0
lit_magicmountain_6_page_2_15,1,-1,-1,0
lit_magicmountain_6_page_2_16,5,1,-1,0
lit_magicmountain_6_page_2_17,3,-1,-1,0
lit_magicmountain_6_page_2_18,5,1,-1,1
lit_magicmountain_6_page_2_19,5,-1,0,1
lit_magicmountain_6_page_2_20,1,-1,-1,0
lit_magicmountain_6_page_2_21,0,-1,-1,0
lit_magicmountain_6_page_2_22,5,1,-1,1
lit_magicmountain_6_page_2_23,1,-1,-1,0
lit_magicmountain_6_page_2_24,4,-1,0,1
lit_magicmountain_6_page_2_25,5,3,-1,1
lit_magicmountain_6_page_2_26,1,-1,-1,0
lit_magicmountain_6_page_2_27,5,1,-1,1
lit_magicmountain_6_page_2_28,5,-1,0,1
lit_magicmountain_6_page_2_29,2,-1,1,0
lit_magicmountain_6_page_2_30,2,1,-1,0
lit_magicmountain_6_page_2_31,2,-1,-1,0
lit_magicmountain_6_page_2_32,6,1,-1,1
lit_magicmountain_6_page_2_33,3,-1,2,1
lit_magicmountain_6_page_2_34,3,1,-1,1
lit_magicmountain_6_page_2_35,5,1,-1,0
lit_magicmountain_6_page_2_36,0,-1,-1,0
lit_magicmountain_6_page_2_37,6,1,-1,1
lit_magicmountain_6_page_2_38,2,1,-1,0
lit_magicmountain_6_page_2_39,1,-1,-1,0
lit_magicmountain_6_page_2_40,5,-1,0,1
lit_magicmountain_6_page_2_41,0,-1,-1,0
lit_magicmountain_6_page_2_42,1,-1,-1,0
lit_magicmountain_6_page_2_43,5,3,-1,0
lit_magicmountain_6_page_2_44,5,3,-1,1
lit_magicmountain_6_page_2_45,1,-1,-1,0
lit_magicmountain_6_page_2_46,7,1,-1,0
lit_magicmountain_6_page_2_47,3,-1,-1,0
lit_magicmountain_6_page_2_48,5,-1,0,1
lit_magicmountain_6_page_2_49,2,1,-1,0
lit_magicmountain_6_page_2_50,1,-1,-1,0
lit_magicmountain_6_page_2_51,0,-1,-1,0
lit_magicmountain_6_page_2_52,4,-1,-1,0
lit_magicmountain_6_page_2_53,2,1,-1,0
lit_magicmountain_6_page_2_54,3,-1,-1,0
lit_magicmountain_6_page_2_55,1,-1,-1,0
lit_magicmountain_6_page_2_56,2,1,-1,0
lit_magicmountain_6_page_2_57,5,1,-1,1
lit_magicmountain_6_page_2_58,2,1,-1,0
lit_magicmountain_6_page_2_59,5,1,-1,0
lit_magicmountain_6_page_2_60,4,-1,-1,0
lit_magicmountain_6_page_2_61,5,3,-1,1
lit_magicmountain_6_page_2_62,4,-1,-1,0
lit_magicmountain_6_page_3_0,1,-1,-1,0
lit_magicmountain_6_page_3_1,5,1,-1,1
lit_magicmountain_6_page_3_2,5,-1,0,1
lit_magicmountain_6_page_3_3,2,1,-1,0
lit_magicmountain_6_page_3_4,7,1,-1,1
lit_magicmountain_6_page_3_5,0,-1,-1,0
lit_magicmountain_6_page_3_6,1,-1,-1,0
lit_magicmountain_6_page_3_7,2,1,-1,0
lit_magicmountain_6_page_3_8,5,1,-1,1
lit_magicmountain_6_page_3_9,2,1,-1,0
lit_magicmountain_6_page_3_10,1,-1,-1,0
lit_magicmountain_6_page_3_11,1,-1,-1,0
lit_magicmountain_6_page_3_12,2,1,-1,0
lit_magicmountain_6_page_3_13,5,1,-1,1
lit_magicmountain_6_page_3_14,5,3,-1,1
lit_magicmountain_6_page_3_15,1,-1,-1,0
lit_magicmountain_6_page_3_16,2,1,-1,0
lit_magicmountain_6_page_3_17,5,1,-1,1
lit_magicmountain_6_page_3_18,5,-1,0,1
lit_magicmountain_6_page_3_19,2,1,-1,0
lit_magicmountain_6_page_3_20,1,-1,-1,0
lit_magicmountain_6_page_3_21,0,-1,-1,0
lit_magicmountain_6_page_3_22,6,1,-1,1
lit_magicmountain_6_page_3_23,0,-1,-1,0
lit_magicmountain_6_page_3_24,5,1,-1,1
lit_magicmountain_6_page_3_25,4,-1,-1,1
lit_magicmountain_6_page_3_26,5,1,-1,1
lit_magicmountain_6_page_3_27,1,-1,-1,0
lit_magicmountain_6_page_3_28,5,1,-1,1
lit_magicmountain_6_page_3_29,5,-1,0,1
lit_magicmountain_6_page_3_30,2,-1,1,0
lit_magicmountain_6_page_3_31,2,1,-1,0
lit_magicmountain_6_page_3_32,3,-1,-1,1
lit_magicmountain_6_page_3_33,0,-1,-1,0
lit_magicmountain_6_page_3_34,5,1,-1,1
lit_magicmountain_6_page_3_35,5,1,-1,0
lit_magicmountain_6_page_3_36,6,1,-1,1
lit_magicmountain_6_page_3_37,4,-1,0,1
lit_magicmountain_6_page_3_38,1,-1,-1,0
lit_magicmountain_6_page_3_39,5,1,-1,1
lit_magicmountain_6_page_3_40,4,-1,0,1
lit_magicmountain_6_page_3_41,2,1,-1,0
lit_magicmountain_6_page_3_42,3,-1,-1,1
lit_magicmountain_6_page_3_43,2,1,-1,0
lit_magicmountain_6_page_3_44,5,1,-1,1
lit_magicmountain_6_page_3_45,5,3,-1,1
lit_magicmountain_6_page_3_46,2,1,-1,0
lit_magicmountain_6_page_3_47,1,-1,-1,0
lit_magicmountain_6_page_3_48,5,1,-1,1
lit_magicmountain_6_page_3_49,8,1,-1,1
lit_magicmountain_6_page_3_50,2,1,-1,0
lit_magicmountain_6_page_3_51,5,1,-1,0
lit_magicmountain_6_page_3_52,1,-1,-1,0
lit_magicmountain_6_page_3_53,5,3,-1,1
lit_magicmountain_6_page_3_54,1,-1,-1,1
lit_magicmountain_6_page_3_55,4,-1,0,1
lit_magicmountain_6_page_3_56,1,-1,-1,0
lit_magicmountain_6_page_3_57,2,1,-1,0
lit_magicmountain_6_page_3_58,7,1,-1,1
lit_magicmountain_6_page_3_59,5,1,-1,0
lit_magicmountain_6_page_3_60,5,-1,0,1
lit_magicmountain_6_page_3_61,1,-1,-1,0
lit_magicmountain_6_page_3_62,5,-1,0,1
lit_magicmountain_6_page_3_63,5,1,-1,0
lit_magicmountain_6_page_3_64,2,1,-1,0
lit_magicmountain_6_page_3_65,6,1,-1,1
lit_magicmountain_6_page_3_66,5,1,-1,0
lit_magicmountain_6_page_3_67,6,1,-1,1
lit_magicmountain_6_page_3_68,1,-1,-1,0
lit_magicmountain_6_page_3_69,6,1,-1,1
lit_magicmountain_6_page_3_70,4,-1,-1,1
lit_magicmountain_6_page_3_71,7,3,-1,1
lit_magicmountain_6_page_3_72,4,-1,-1,0
lit_magicmountain_6_page_3_73,3,-1,-1,0
lit_magicmountain_6_page_4_0,1,-1,-1,0
lit_magicmountain_6_page_4_1,0,-1,-1,0
lit_magicmountain_6_page_4_2,1,-1,-1,0
lit_magicmountain_6_page_4_3,1,-1,-1,0
lit_magicmountain_6_page_4_4,5,-1,0,1
lit_magicmountain_6_page_4_5,2,1,-1,0
lit_magicmountain_6_page_4_6,5,1,-1,0
lit_magicmountain_6_page_4_7,5,1,-1,1
lit_magicmountain_6_page_4_8,5,1,-1,0
lit_magicmountain_6_page_4_9,6,1,-1,0
lit_magicmountain_6_page_4_10,4,-1,-1,1
lit_magicmountain_6_page_4_11,5,3,-1,1
lit_magicmountain_6_page_4_12,0,-1,-1,0
lit_magicmountain_6_page_4_13,2,1,-1,0
lit_magicmountain_6_page_4_14,5,1,-1,0
lit_magicmountain_6_page_4_15,5,-1,0,1
lit_magicmountain_6_page_4_16,5,1,-1,1
lit_magicmountain_6_page_4_17,6,1,-1,1
lit_magicmountain_6_page_4_18,5,1,-1,0
lit_magicmountain_6_page_4_19,4,-1,-1,1
lit_magicmountain_6_page_4_20,5,3,-1,1
lit_magicmountain_6_page_4_21,8,3,-1,1
lit_magicmountain_6_page_4_22,5,-1,0,0
